Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0025785_session_1,rest_1_rest,0.032,0.312,13.000,0.009,-0.002,0.630,1.194,0.035200,0.414200,0.099400,0.313800,0.027300,0.081900,0.000271,-0.000433,-0.000146,0.000968,0.000015,-0.000889,0.103400,0.443400,0.066600,0.550800,0.045500,0.157800,0.016749,0.088996,0.023676,0.155348,0.019773,0.045775,0.0952,18.0000,0.3085,0.1892,7.4074,17.0340,2.4756,
0025786_session_2,rest_1_rest,0.021,0.080,0.000,0.005,-0.000,0.160,0.634,0.029800,0.145900,0.117300,0.146100,0.018700,0.134700,0.000717,0.000193,0.001206,0.001868,0.000039,-0.001434,0.115900,0.186400,0.171600,0.325100,0.042900,0.273600,0.054050,0.050435,0.059288,0.135708,0.012467,0.105556,0.0619,2.0000,0.2489,0.1074,0.8230,20.4696,1.6359,
0025786_session_1,rest_1_rest,0.040,0.415,8.000,0.010,-0.002,1.115,1.229,0.030000,0.530100,0.066900,0.457200,0.043500,0.131000,0.000457,0.001875,-0.000216,-0.001563,0.000431,-0.001214,0.111000,0.484300,0.100500,0.443600,0.174000,0.232500,0.031240,0.134585,0.036158,0.098735,0.038394,0.083117,0.1409,37.0000,0.3753,0.2408,15.2263,22.7984,4.1957,
0025787_session_2,rest_1_rest,0.033,0.115,2.000,0.006,-0.003,0.106,1.430,0.027000,0.041800,0.019900,0.269200,0.021200,0.132100,-0.000583,0.003370,-0.000861,0.002955,0.000265,-0.001677,0.095300,0.543800,0.123400,0.545900,0.059200,0.251900,0.048092,0.228921,0.070701,0.249244,0.009590,0.119338,0.0886,2.0000,0.2976,0.1328,0.8230,21.5411,2.6651,
0025787_session_1,rest_1_rest,0.049,0.129,7.000,0.006,-0.001,0.148,0.988,0.015200,0.071100,0.020000,0.090000,0.019500,0.105300,-0.000873,0.004102,-0.000980,0.000704,-0.000061,-0.001438,0.140100,0.595000,0.148600,0.164100,0.059000,0.281200,0.065510,0.290232,0.094671,0.089486,0.030920,0.111217,0.1017,3.0000,0.3189,0.1555,1.2346,20.8008,3.2698,
0025788_session_2,rest_1_rest,0.033,0.109,3.000,0.008,-0.001,0.165,0.775,0.049800,0.098200,0.090800,0.152400,0.046400,0.142200,0.000437,0.000905,-0.000488,-0.000199,0.000482,-0.001178,0.095600,0.342700,0.191300,0.202400,0.078300,0.236300,0.018992,0.129282,0.066953,0.083113,0.023937,0.087995,0.0967,7.0000,0.3110,0.1623,2.8807,19.6895,2.5733,
0025788_session_1,rest_1_rest,0.045,0.160,9.000,0.015,-0.004,0.246,1.639,0.032300,0.157200,0.071600,0.165100,0.022700,0.183900,-0.000776,0.003626,-0.000439,-0.002624,-0.000923,-0.002840,0.160200,0.747100,0.089200,0.468700,0.168300,0.496200,0.061359,0.267965,0.038782,0.125098,0.063074,0.166294,0.1298,20.0000,0.3603,0.2034,8.2305,21.9112,3.3993,
0025789_session_2,rest_1_rest,0.019,0.090,0.000,0.008,-0.000,0.224,0.650,0.031300,0.098900,0.021000,0.085800,0.032500,0.094000,0.000586,0.001475,-0.000096,-0.001364,0.000318,-0.001334,0.157900,0.241900,0.070400,0.246500,0.167500,0.245400,0.051962,0.096953,0.024424,0.106583,0.052554,0.080551,0.0873,2.0000,0.2955,0.1323,0.8230,16.9151,2.1905,
0025789_session_1,rest_1_rest,0.018,0.208,1.000,0.007,-0.001,0.366,1.175,0.155100,0.152100,0.024900,0.218000,0.047200,0.114200,0.003470,0.001044,0.000861,-0.002045,0.002769,-0.001672,0.461200,0.209300,0.128100,0.333900,0.370000,0.307600,0.206626,0.076665,0.037279,0.112069,0.171659,0.103706,0.0836,4.0000,0.2892,0.1392,1.6461,19.6441,2.1490,
0025790_session_2,rest_1_rest,0.029,0.394,2.000,0.010,-0.002,0.305,1.564,0.404600,0.599400,0.136600,0.108800,0.106300,0.424700,-0.003142,-0.000756,0.002793,-0.000842,-0.001587,-0.004402,0.588800,0.439400,0.369000,0.252900,0.244100,0.805300,0.301135,0.115790,0.167102,0.071873,0.112078,0.231956,0.1144,11.0000,0.3382,0.2029,4.5267,18.3025,2.3463,
0025790_session_1,rest_1_rest,0.019,0.084,0.000,0.006,-0.001,0.186,0.867,0.048200,0.093300,0.022500,0.149800,0.024900,0.078300,-0.002198,0.000637,-0.000078,-0.000617,-0.000755,-0.001825,0.417100,0.140600,0.035700,0.159200,0.103900,0.260100,0.115545,0.044579,0.010446,0.068743,0.047967,0.099380,0.0585,5.0000,0.2419,0.0980,2.0576,19.1493,1.4711,
0025791_session_2,rest_1_rest,0.012,0.094,0.000,0.008,-0.001,0.121,0.856,0.083000,0.115100,0.057300,0.122700,0.065400,0.082600,-0.001908,0.001016,-0.000629,-0.001975,-0.001583,-0.000954,0.303800,0.185500,0.169400,0.313100,0.245700,0.179600,0.113042,0.057158,0.074466,0.134321,0.109685,0.060283,0.0645,6.0000,0.2540,0.1210,2.4691,17.3895,1.0315,
0025791_session_1,rest_1_rest,0.022,0.086,0.000,0.006,-0.000,0.090,0.512,0.070700,0.109300,0.031200,0.095500,0.044500,0.070400,-0.000129,0.000295,0.000313,-0.002254,-0.000223,-0.000590,0.118400,0.107700,0.067400,0.330200,0.069400,0.145100,0.012157,0.043036,0.034232,0.184238,0.010473,0.056254,0.0709,3.0000,0.2662,0.1307,1.2346,18.9002,1.6329,
0025792_session_2,rest_1_rest,0.023,0.102,1.000,0.009,0.000,0.289,0.792,0.114500,0.060900,0.081100,0.068300,0.089200,0.100900,0.002036,0.000227,-0.000233,0.000983,-0.000012,-0.000670,0.335300,0.097300,0.198300,0.240300,0.219500,0.142000,0.137115,0.028806,0.048712,0.094597,0.041067,0.060458,0.1000,4.0000,0.3162,0.1560,1.6461,19.3024,2.6915,
0025792_session_1,rest_1_rest,0.049,0.998,13.000,0.025,-0.003,4.081,6.529,0.475100,2.414400,0.308100,0.411600,0.202500,0.979000,0.001630,0.000184,-0.000202,0.001313,0.002465,-0.001092,0.352700,3.778300,0.431000,0.723100,0.486400,1.467100,0.106997,0.273776,0.117979,0.063155,0.163074,0.155114,0.2018,37.0000,0.4492,0.5230,15.2263,22.5720,4.0634,
0025793_session_2,rest_1_rest,0.009,0.046,0.000,0.003,-0.002,0.068,0.914,0.018600,0.035500,0.016300,0.054300,0.023200,0.048300,0.001454,0.002762,-0.000543,0.001432,0.000293,-0.001964,0.188600,0.413600,0.113100,0.260200,0.069200,0.307600,0.076076,0.165669,0.033565,0.061460,0.022717,0.131260,0.0337,0.0000,0.1835,0.0551,0.0000,18.9097,0.8062,
0025793_session_1,rest_1_rest,0.010,0.062,0.000,0.003,-0.002,0.103,1.048,0.015000,0.051900,0.021100,0.056900,0.016900,0.094000,0.000394,0.002852,-0.000469,0.001159,-0.000411,-0.002776,0.065200,0.469500,0.071700,0.190300,0.091100,0.472000,0.016538,0.125741,0.028266,0.059462,0.025476,0.142959,0.0361,0.0000,0.1899,0.0583,0.0000,17.6344,0.8804,
0025794_session_2,rest_1_rest,0.027,1.549,5.000,0.008,-0.002,2.041,2.406,0.180700,0.595700,0.199100,1.911500,0.113800,0.862300,0.003375,0.000459,0.002715,-0.002564,0.001016,-0.001958,0.467400,0.478800,0.374300,1.616500,0.170100,0.564000,0.191421,0.045830,0.163051,0.150260,0.063542,0.115941,0.0894,15.0000,0.2990,0.2611,6.1728,21.6776,2.1122,
0025794_session_1,rest_1_rest,0.015,0.071,0.000,0.006,0.000,0.145,0.696,0.032700,0.107000,0.031000,0.067100,0.030500,0.088300,-0.001166,0.001668,-0.000982,-0.001557,-0.001975,-0.001327,0.181600,0.282400,0.188100,0.269700,0.238800,0.196300,0.053707,0.109884,0.051300,0.103797,0.115607,0.084072,0.0609,3.0000,0.2468,0.1057,1.2346,19.8594,1.6060,
0025795_session_2,rest_1_rest,0.023,0.073,0.000,0.011,-0.000,0.096,0.379,0.034100,0.113300,0.032400,0.119100,0.030600,0.066000,0.000128,-0.001094,-0.000692,-0.000235,-0.000520,-0.001768,0.038700,0.167000,0.109100,0.099200,0.104500,0.235000,0.012164,0.058010,0.067403,0.025637,0.036117,0.078181,0.1181,6.0000,0.3436,0.1758,2.4691,17.8338,2.4016,
0025795_session_1,rest_1_rest,0.024,0.070,0.000,0.012,-0.001,0.090,0.525,0.030300,0.095100,0.028300,0.067800,0.027200,0.060700,-0.000201,0.001653,-0.000348,-0.000796,-0.000589,-0.000880,0.064700,0.298400,0.072800,0.137900,0.117200,0.151100,0.012973,0.089788,0.011560,0.060454,0.019885,0.072138,0.1111,0.0000,0.3333,0.1560,0.0000,21.2859,1.8930,
0025796_session_2,rest_1_rest,0.019,0.058,0.000,0.006,-0.000,0.061,0.355,0.020000,0.062000,0.018600,0.049800,0.017000,0.147100,-0.000341,0.000880,-0.000967,-0.000964,-0.000158,-0.000342,0.103200,0.126600,0.185100,0.166300,0.071100,0.109500,0.039545,0.057708,0.060731,0.052377,0.026148,0.040042,0.0755,0.0000,0.2748,0.1211,0.0000,17.7998,2.2467,
0025796_session_1,rest_1_rest,0.024,0.126,3.000,0.006,0.002,0.147,0.908,0.058600,0.059900,0.047000,0.285300,0.031900,0.096200,0.001132,0.000724,-0.000002,-0.003637,0.000435,-0.000135,0.190800,0.157800,0.180900,0.623500,0.156100,0.074400,0.100429,0.079450,0.084869,0.288300,0.084057,0.028409,0.0905,10.0000,0.3009,0.1566,4.1152,19.9485,2.1742,
0025797_session_2,rest_1_rest,0.024,0.061,0.000,0.010,-0.000,0.119,0.521,0.016300,0.059300,0.025300,0.132200,0.017600,0.131900,-0.001068,-0.000850,0.000722,0.000449,-0.001100,-0.000707,0.160100,0.168400,0.109100,0.161900,0.149400,0.127900,0.072654,0.075336,0.048693,0.065093,0.059065,0.052251,0.1218,10.0000,0.3491,0.1810,4.1152,17.2641,3.7495,
0025797_session_1,rest_1_rest,0.068,0.164,58.000,0.009,0.001,0.114,0.676,0.030700,0.073600,0.023800,0.104000,0.022500,0.186800,-0.000140,0.001971,0.000049,-0.000263,-0.000444,-0.002011,0.077700,0.308700,0.057000,0.160100,0.067500,0.329800,0.026053,0.163219,0.023060,0.054279,0.019610,0.140633,0.1543,56.0000,0.3928,0.2209,23.0453,19.6525,5.1430,
0025798_session_2,rest_1_rest,0.014,0.061,0.000,0.005,0.001,0.105,0.951,0.026200,0.034100,0.031800,0.067800,0.034100,0.054300,-0.000763,0.002268,-0.000700,-0.002222,-0.000999,-0.002012,0.145500,0.302600,0.163200,0.390600,0.187700,0.312000,0.068167,0.158664,0.075597,0.187891,0.089869,0.154495,0.0477,0.0000,0.2183,0.0820,0.0000,23.2971,1.1202,
0025798_session_1,rest_1_rest,0.022,0.089,0.000,0.004,-0.003,0.117,1.492,0.024800,0.058500,0.026500,0.130300,0.016300,0.062700,-0.001521,0.004543,-0.000968,-0.000815,-0.000190,-0.002525,0.244400,0.821600,0.194000,0.204800,0.085400,0.449000,0.098218,0.236786,0.073229,0.062147,0.033450,0.127851,0.0671,0.0000,0.2591,0.1160,0.0000,27.1034,2.1391,
0025799_session_2,rest_1_rest,0.025,0.089,0.000,0.007,-0.000,0.098,1.121,0.029800,0.065200,0.056300,0.053800,0.018500,0.119400,0.002918,-0.000072,-0.003014,0.001563,0.000807,-0.001453,0.360800,0.124000,0.426200,0.273800,0.158300,0.286700,0.204520,0.039179,0.200565,0.067975,0.083037,0.106176,0.0771,1.0000,0.2777,0.1292,0.4115,16.8494,2.0907,
0025799_session_1,rest_1_rest,0.025,0.083,0.000,0.008,-0.001,0.167,1.122,0.029300,0.083100,0.045700,0.078400,0.056000,0.113500,0.000200,-0.002277,-0.002310,0.002762,-0.000713,0.000531,0.096600,0.399100,0.328700,0.392800,0.273000,0.162600,0.043494,0.144163,0.161704,0.117950,0.135460,0.043026,0.1051,6.0000,0.3241,0.1655,2.4691,21.4537,2.9028,
0025800_session_2,rest_1_rest,0.016,0.220,5.000,0.005,-0.001,0.470,1.049,0.064000,0.171300,0.023300,0.240000,0.051000,0.088700,-0.000451,0.001032,0.000046,-0.003237,-0.000216,-0.001415,0.100500,0.274000,0.030700,0.618500,0.068100,0.240400,0.035811,0.064159,0.009071,0.199876,0.016068,0.081569,0.0477,4.0000,0.2185,0.1004,1.6461,17.9121,1.1006,
0025800_session_1,rest_1_rest,0.020,0.082,0.000,0.009,-0.002,0.135,1.156,0.062200,0.067200,0.025500,0.090000,0.048400,0.084600,-0.002778,-0.002160,0.001663,0.001032,-0.001742,-0.001044,0.512500,0.355900,0.277500,0.244800,0.292000,0.164700,0.147544,0.148895,0.096943,0.090890,0.098905,0.064598,0.1033,1.0000,0.3213,0.1573,0.4115,20.7969,2.6601,
0025801_session_2,rest_1_rest,0.030,0.093,0.000,0.008,-0.001,0.168,0.858,0.093200,0.095700,0.056600,0.098500,0.104000,0.134100,0.001334,0.000579,-0.000395,-0.002627,0.001711,-0.001481,0.215700,0.144900,0.107100,0.382000,0.274600,0.238000,0.101504,0.056671,0.019684,0.171298,0.127416,0.092780,0.1111,8.0000,0.3333,0.1791,3.2922,23.4406,2.6622,
0025801_session_1,rest_1_rest,0.025,0.075,0.000,0.008,-0.001,0.124,0.762,0.044500,0.060100,0.028300,0.063100,0.055100,0.089200,0.000896,0.000472,0.001437,-0.001198,0.001325,-0.000880,0.312800,0.105200,0.195300,0.198500,0.279200,0.178600,0.105368,0.035053,0.086783,0.097568,0.061137,0.072766,0.0880,2.0000,0.2967,0.1374,0.8230,18.7573,2.0237,
0025802_session_2,rest_1_rest,0.026,0.103,1.000,0.009,-0.001,0.180,1.015,0.023100,0.086100,0.028000,0.117900,0.035400,0.144800,-0.000826,0.002195,0.000053,-0.002928,-0.000571,-0.001791,0.123500,0.348600,0.056400,0.442000,0.085600,0.305800,0.043690,0.177035,0.016345,0.189349,0.039402,0.112012,0.1268,26.0000,0.3561,0.1994,10.6996,21.9510,3.7787,
0025802_session_1,rest_1_rest,0.016,0.092,0.000,0.008,-0.003,0.258,1.553,0.039400,0.123000,0.025800,0.169700,0.041100,0.097300,-0.001402,0.003144,-0.000725,-0.002671,-0.002667,-0.002068,0.184900,0.619000,0.114000,0.574400,0.351200,0.341900,0.099295,0.200672,0.035450,0.203622,0.169042,0.106571,0.0993,8.0000,0.3151,0.1591,3.2922,25.1215,2.5213,
0025803_session_2,rest_1_rest,0.022,0.083,0.000,0.007,-0.001,0.105,1.049,0.044800,0.060000,0.028300,0.074600,0.024900,0.087900,-0.000208,0.004020,0.001346,-0.000893,0.000588,-0.002488,0.113300,0.661800,0.203100,0.256200,0.086500,0.406100,0.015721,0.211881,0.078216,0.083815,0.031805,0.152222,0.0714,0.0000,0.2672,0.1072,0.0000,19.8050,1.8828,
0025803_session_1,rest_1_rest,0.017,0.110,1.000,0.006,0.001,0.262,1.136,0.090200,0.136900,0.027700,0.149300,0.028800,0.079700,0.002297,-0.002241,-0.000066,0.003103,0.002081,0.000377,0.298800,0.406200,0.058700,0.404100,0.253300,0.148100,0.137595,0.150491,0.025026,0.214107,0.104851,0.047293,0.0688,2.0000,0.2624,0.1196,0.8230,19.8003,1.6044,
0025804_session_2,rest_1_rest,0.018,0.364,3.000,0.006,-0.000,1.456,1.611,0.036900,0.816100,0.062200,0.436300,0.065400,0.166900,0.000292,0.000527,-0.000139,0.001271,0.000089,-0.001638,0.098600,0.771800,0.069100,0.380800,0.065100,0.269000,0.041515,0.196153,0.027145,0.094812,0.025877,0.080011,0.0621,4.0000,0.2492,0.1247,1.6461,17.3564,1.5279,
0025804_session_1,rest_1_rest,0.016,0.087,0.000,0.007,-0.002,0.359,2.232,0.046700,0.176300,0.030100,0.118500,0.029400,0.086700,-0.002557,0.006500,-0.002344,-0.004859,-0.001746,-0.002905,0.404200,0.927300,0.312700,0.730200,0.266100,0.447700,0.191148,0.420062,0.147822,0.271935,0.124578,0.175716,0.0631,1.0000,0.2511,0.1035,0.4115,14.9419,1.4473,
0025805_session_2,rest_1_rest,0.020,0.070,0.000,0.012,-0.001,0.142,1.307,0.078700,0.121400,0.062900,0.105600,0.064600,0.106400,0.003198,0.001384,0.001733,-0.001807,0.003455,-0.001739,0.466700,0.197900,0.214700,0.293900,0.481400,0.292100,0.153863,0.062384,0.081209,0.118221,0.181626,0.098750,0.1355,31.0000,0.3682,0.2087,12.7572,15.6356,3.1533,
0025805_session_1,rest_1_rest,0.032,0.079,0.000,0.013,-0.006,0.112,2.376,0.064900,0.089400,0.056500,0.064100,0.082000,0.111200,0.005368,0.003571,0.001527,0.000462,0.004068,-0.003361,1.002200,0.542200,0.265500,0.121900,0.710000,0.511300,0.197284,0.240799,0.123793,0.036098,0.155470,0.194074,0.1239,9.0000,0.3520,0.1806,3.7037,17.3857,2.6106,
0025806_session_2,rest_1_rest,0.052,0.151,25.000,0.007,-0.001,0.178,2.481,0.037700,0.076500,0.029500,0.075800,0.031400,0.177900,-0.001250,-0.010320,-0.000046,0.002702,-0.001127,-0.004279,0.312800,1.309600,0.184400,0.467300,0.251800,0.591100,0.070983,0.602297,0.076833,0.161420,0.078958,0.248326,0.1286,18.0000,0.3586,0.1893,7.4074,17.8877,4.4046,
0025806_session_1,rest_1_rest,0.034,0.121,4.000,0.005,0.001,0.139,1.292,0.037000,0.056600,0.027700,0.133600,0.054800,0.154400,-0.001121,0.004244,0.000994,0.001079,-0.003010,-0.003210,0.236400,0.591500,0.174500,0.299000,0.483300,0.438100,0.079185,0.240262,0.049015,0.059434,0.234401,0.182650,0.1185,15.0000,0.3442,0.1879,6.1728,20.8506,3.6739,
0025807_session_2,rest_1_rest,0.029,0.107,1.000,0.004,0.000,0.186,0.445,0.025200,0.056600,0.032800,0.149700,0.023100,0.175900,0.000284,0.000517,-0.000200,-0.001474,0.000341,-0.001893,0.066300,0.121500,0.043000,0.313000,0.064700,0.299700,0.014652,0.044732,0.008355,0.092331,0.021417,0.116348,0.0906,4.0000,0.3011,0.1427,1.6461,19.3068,2.7750,
0025807_session_1,rest_1_rest,0.023,0.066,0.000,0.008,-0.003,0.128,1.061,0.041500,0.050000,0.022100,0.098800,0.038500,0.074600,0.000735,-0.002465,0.000022,0.001247,0.000149,0.000288,0.201700,0.479100,0.037200,0.357600,0.058700,0.099700,0.040415,0.083017,0.008330,0.071074,0.015455,0.028745,0.0817,1.0000,0.2859,0.1251,0.4115,17.4086,2.0838,
0025808_session_2,rest_1_rest,0.025,0.089,0.000,0.009,-0.001,0.265,1.820,0.025200,0.106200,0.079600,0.114400,0.137600,0.130400,0.000307,-0.005311,0.000094,0.002984,0.000668,-0.002930,0.051600,0.891500,0.070700,0.467400,0.201500,0.466200,0.018154,0.462904,0.011269,0.223306,0.018399,0.211083,0.0959,5.0000,0.3097,0.1512,2.0576,17.3572,2.5890,
0025808_session_1,rest_1_rest,0.019,0.111,1.000,0.006,-0.002,0.305,2.044,0.023800,0.173200,0.044000,0.091600,0.025900,0.103400,0.000420,0.007370,-0.000492,-0.004170,0.000202,-0.002608,0.086600,1.028500,0.095900,0.616100,0.072100,0.390500,0.009476,0.448427,0.041173,0.227811,0.016548,0.151567,0.0705,5.0000,0.2654,0.1235,2.0576,17.5819,1.9252,
0025809_session_2,rest_1_rest,0.023,0.106,1.000,0.009,-0.001,0.130,0.532,0.016000,0.094800,0.035400,0.146400,0.031800,0.102200,-0.000157,0.000541,0.000435,-0.000343,-0.000835,-0.001348,0.044500,0.202300,0.088500,0.198100,0.149900,0.269000,0.016633,0.071355,0.029573,0.059338,0.058257,0.092021,0.0982,10.0000,0.3133,0.1699,4.1152,21.4669,2.5612,
0025809_session_1,rest_1_rest,0.018,0.126,2.000,0.005,0.000,0.122,0.810,0.049400,0.152600,0.087900,0.154600,0.106400,0.087700,0.000866,-0.002285,-0.001899,-0.001604,-0.000699,0.000121,0.174100,0.370400,0.264800,0.291200,0.099500,0.056300,0.075190,0.160542,0.098195,0.085716,0.031211,0.016847,0.0650,2.0000,0.2550,0.1179,0.8230,23.2529,1.5726,
0025810_session_2,rest_1_rest,0.028,0.102,1.000,0.007,-0.001,0.359,1.417,0.144200,0.245400,0.095800,0.135700,0.093400,0.118300,-0.000583,0.004944,-0.002437,-0.000482,-0.001462,-0.002429,0.265800,0.860700,0.396800,0.197800,0.265200,0.357700,0.073705,0.277163,0.163988,0.087001,0.120267,0.115375,0.1124,13.0000,0.3353,0.1764,5.3498,17.9911,3.0760,
0025810_session_1,rest_1_rest,0.024,0.065,0.000,0.005,0.001,0.098,0.907,0.032000,0.060200,0.023700,0.076700,0.033400,0.062900,0.001067,0.002196,-0.002254,-0.000393,0.000525,-0.001144,0.213100,0.334000,0.277800,0.136300,0.155000,0.162500,0.044900,0.140095,0.135492,0.028894,0.051956,0.077227,0.0828,0.0000,0.2878,0.1141,0.0000,14.9306,2.1497,
0025811_session_2,rest_1_rest,0.025,0.182,2.000,0.004,-0.002,0.263,0.866,0.025700,0.170800,0.029500,0.129000,0.022800,0.139400,0.000393,0.002035,-0.000513,-0.001198,-0.000338,-0.002037,0.120100,0.400600,0.120100,0.283500,0.077800,0.359000,0.014721,0.101571,0.022596,0.102955,0.024333,0.119593,0.0677,3.0000,0.2603,0.1136,1.2346,19.7675,1.8319,
0025811_session_1,rest_1_rest,0.021,0.104,1.000,0.005,-0.001,0.109,1.098,0.029200,0.037700,0.031700,0.044400,0.030100,0.118000,-0.001948,0.003756,-0.002363,-0.001371,-0.001151,-0.002464,0.344300,0.506500,0.327000,0.206800,0.213500,0.325200,0.135100,0.232617,0.157925,0.078021,0.083790,0.157212,0.0587,0.0000,0.2423,0.0938,0.0000,22.9211,1.5180,
0025812_session_2,rest_1_rest,0.020,0.063,0.000,0.006,0.000,0.074,0.339,0.022100,0.062100,0.024500,0.097600,0.019700,0.080700,-0.000192,-0.000617,0.000918,-0.000129,-0.000516,-0.000843,0.076900,0.123700,0.118800,0.148700,0.099800,0.158900,0.033725,0.033464,0.060305,0.043626,0.044298,0.051031,0.0775,0.0000,0.2784,0.1052,0.0000,17.1840,2.1193,
0025812_session_1,rest_1_rest,0.025,0.106,1.000,0.007,-0.003,0.215,1.106,0.016200,0.102500,0.032900,0.160200,0.018900,0.118700,-0.000391,0.002366,0.001343,-0.002035,0.001333,-0.002258,0.091000,0.388000,0.197400,0.477300,0.248700,0.383300,0.031960,0.171163,0.081390,0.188325,0.080517,0.168646,0.0941,4.0000,0.3068,0.1379,1.6461,21.6216,2.8104,
0025813_session_2,rest_1_rest,0.015,0.089,0.000,0.008,-0.004,0.391,1.432,0.042600,0.203400,0.047300,0.131700,0.040700,0.092500,-0.000750,-0.003954,0.000397,0.001161,-0.000529,0.000087,0.172900,0.703200,0.078600,0.276700,0.116500,0.138500,0.078849,0.250895,0.032071,0.068562,0.053106,0.047545,0.0678,2.0000,0.2604,0.1262,0.8230,17.1964,1.3755,
0025813_session_1,rest_1_rest,0.025,0.222,4.000,0.010,-0.005,0.222,1.566,0.130700,0.134800,0.096100,0.276500,0.061200,0.117600,0.001147,-0.001990,0.000265,-0.003496,0.000085,-0.002990,0.292600,0.421100,0.246200,0.710000,0.112100,0.544500,0.046921,0.087521,0.052250,0.254081,0.029352,0.192567,0.1019,16.0000,0.3191,0.1819,6.5844,19.1980,2.0550,
0025814_session_2,rest_1_rest,0.020,0.301,2.000,0.006,0.000,0.721,1.052,0.070000,0.434400,0.064000,0.321200,0.044900,0.150700,-0.001877,-0.000825,-0.001127,-0.000420,-0.000583,-0.001642,0.297100,0.426000,0.172100,0.332800,0.150600,0.270900,0.134847,0.036919,0.055322,0.082239,0.051373,0.092013,0.0715,4.0000,0.2673,0.1200,1.6461,20.1960,1.6362,
0025814_session_1,rest_1_rest,0.032,0.505,8.000,0.015,-0.003,1.050,2.392,0.334400,0.462800,0.338000,0.649400,0.103200,0.215800,-0.001709,0.003880,0.001800,-0.000178,-0.000380,-0.002578,0.648700,0.831400,0.438600,0.967000,0.146300,0.378600,0.183300,0.301754,0.168682,0.158093,0.055581,0.151740,0.1186,19.0000,0.3444,0.2669,7.8189,22.3786,2.6443,
0025815_session_2,rest_1_rest,0.028,0.319,5.000,0.014,0.001,0.427,1.543,0.156900,0.623500,0.228800,0.615100,0.072100,0.239800,-0.000527,0.000542,0.002320,-0.001492,0.001429,-0.001138,0.167200,0.700800,0.450100,0.611700,0.233000,0.358400,0.034414,0.232794,0.216038,0.254236,0.132271,0.185881,0.1288,29.0000,0.3589,0.2705,11.9342,18.6700,2.7118,
0025815_session_1,rest_1_rest,0.038,0.384,17.000,0.014,0.008,1.277,3.557,0.141700,0.809100,0.267900,0.578400,0.089200,0.326300,0.002505,-0.006900,-0.001518,0.003924,0.000725,0.001891,0.371600,1.672500,0.417800,0.883600,0.148400,0.617400,0.149772,0.681143,0.153554,0.350433,0.047976,0.224741,0.1292,28.0000,0.3595,0.2941,11.5226,17.0685,2.8395,
0025816_session_2,rest_1_rest,0.019,0.089,0.000,0.005,-0.001,0.133,0.746,0.055900,0.086700,0.089400,0.112800,0.070800,0.112100,0.000788,0.001820,-0.000074,-0.001996,0.000660,-0.001809,0.106200,0.300800,0.118000,0.308900,0.169000,0.254100,0.035769,0.141210,0.053900,0.122164,0.083121,0.108393,0.0685,3.0000,0.2617,0.1122,1.2346,18.5680,1.8677,
0025816_session_1,rest_1_rest,0.016,0.120,2.000,0.004,-0.001,0.316,1.090,0.102300,0.176100,0.072200,0.249200,0.121700,0.098900,0.000602,0.003568,-0.000367,-0.001866,0.000392,-0.002112,0.203400,0.552300,0.086300,0.291400,0.208700,0.365400,0.062281,0.195532,0.031060,0.147774,0.045741,0.137007,0.0620,6.0000,0.2490,0.1214,2.4691,18.1739,1.3724,
0025817_session_2,rest_1_rest,0.026,0.130,1.000,0.005,-0.003,0.295,1.150,0.092200,0.121600,0.028100,0.205400,0.054500,0.139100,0.000671,-0.000067,0.000057,0.003137,0.000299,-0.001017,0.194900,0.401300,0.079100,0.896600,0.130000,0.219400,0.031179,0.083209,0.029878,0.253812,0.027062,0.074673,0.0907,4.0000,0.3012,0.1540,1.6461,21.5139,2.8960,
0025817_session_1,rest_1_rest,0.023,0.091,0.000,0.003,-0.001,0.124,0.758,0.019300,0.071900,0.067400,0.131600,0.041200,0.084300,0.000294,0.002661,-0.000492,-0.001115,-0.000292,-0.002165,0.074600,0.387700,0.116200,0.234200,0.103800,0.322300,0.018957,0.168581,0.063318,0.105442,0.039073,0.124517,0.0579,1.0000,0.2406,0.0959,0.4115,17.8031,1.6927,
