Subject,Scan,Mean_Relative_RMS_Displacement,Max_Relative_RMS_Displacement,Movements_gt_threshold,Mean_Relative_Mean_Rotation,Mean_Relative_Maxdisp,Max_Relative_Maxdisp,Max_Abs_Maxdisp,Max_Relative_Roll,Max_Relative_Pitch,Max_Relative_Yaw,Max_Relative_dS-I,Max_Relative_dL-R,Max_Relative_dP-A,Mean_Relative_Roll,Mean_Relative_Pitch,Mean_Relative_Yaw,Mean_Relative_dS-I,Mean_Relative_dL-R,Mean_Relative_dP-A,Max_Abs_Roll,Max_Abs_Pitch,Max_Abs_Yaw,Max_Abs_dS-I,Max_Abs_dL-R,Max_Abs_dP-A,Mean_Abs_Roll,Mean_Abs_Pitch,Mean_Abs_Yaw,Mean_Abs_dS-I,Mean_Abs_dL-R,Mean_Abs_dP-A,MeanFD,NumFD_greater_than_0.20,rootMeanSquareFD,FDquartile(top1/4thFD),PercentFD_greater_than_0.20,MeanDVARS,MeanFD_Jenkinson
0027214_session_1,rest_2_rest,0.023,0.099,0.000,0.010,0.001,0.114,0.680,0.068700,0.124200,0.035500,0.110300,0.035900,0.117800,-0.000469,0.000162,-0.001612,-0.002050,-0.000324,-0.000661,0.116700,0.149300,0.307800,0.312900,0.066300,0.146400,0.028792,0.065178,0.087620,0.126100,0.021470,0.046707,0.1098,16.0000,0.3314,0.1810,6.6390,19.2647,2.2611,
0027215_session_2,rest_2_rest,0.018,0.151,2.000,0.007,-0.003,0.476,1.431,0.059300,0.307700,0.155100,0.166600,0.024600,0.166700,-0.001629,0.005057,0.000416,-0.000381,0.000237,-0.003577,0.272800,0.840600,0.150900,0.274000,0.051500,0.574000,0.071558,0.297618,0.041448,0.068220,0.009293,0.201983,0.0671,7.0000,0.2591,0.1222,2.9046,22.9988,1.4298,
0027215_session_3,rest_2_rest,0.012,0.083,0.000,0.005,0.000,0.142,1.049,0.033700,0.084100,0.058500,0.058700,0.045400,0.080900,-0.002574,0.003102,-0.001979,0.001522,-0.003031,-0.001889,0.315600,0.477500,0.278700,0.246400,0.373200,0.281200,0.132929,0.218613,0.113686,0.060127,0.164219,0.128461,0.0538,1.0000,0.2319,0.0849,0.4149,17.2576,1.1922,
0027215_session_1,rest_2_rest,0.016,0.093,0.000,0.006,-0.001,0.131,0.784,0.033700,0.064100,0.068700,0.079900,0.022800,0.123000,-0.001477,0.001909,-0.000210,0.001169,0.000159,-0.001923,0.216300,0.378800,0.110200,0.323900,0.037700,0.293800,0.110866,0.150915,0.032148,0.067927,0.015610,0.127435,0.0567,1.0000,0.2381,0.1001,0.4149,20.5669,1.2397,
0027216_session_2,rest_2_rest,0.027,0.391,6.000,0.010,-0.001,0.618,1.064,0.036600,0.318300,0.035200,0.392800,0.035400,0.107700,-0.000513,-0.000923,-0.000126,0.001131,-0.000067,-0.000160,0.098200,0.374900,0.069300,0.492200,0.063500,0.090000,0.043370,0.137221,0.018447,0.266467,0.018625,0.029992,0.1095,9.0000,0.3310,0.1813,3.7344,20.8092,3.2477,
0027216_session_3,rest_2_rest,0.025,0.340,4.000,0.006,-0.003,0.899,1.037,0.036900,0.426100,0.046200,0.507700,0.033500,0.160200,0.000036,-0.001370,0.000496,0.001355,0.000152,-0.000027,0.055000,0.417000,0.107200,0.417700,0.055300,0.125100,0.012241,0.034869,0.032080,0.077265,0.011975,0.032092,0.0848,11.0000,0.2913,0.1673,4.5643,18.4265,2.5908,
0027216_session_1,rest_2_rest,0.033,0.151,5.000,0.008,-0.001,0.600,0.933,0.037600,0.311400,0.027700,0.227600,0.030600,0.133000,0.000117,0.002317,0.000526,-0.002102,0.000378,-0.001700,0.039500,0.390700,0.083200,0.383500,0.069800,0.294800,0.007848,0.149014,0.031070,0.175880,0.018082,0.116414,0.0998,7.0000,0.3158,0.1643,2.9046,18.1445,3.0572,
0027217_session_2,rest_2_rest,0.025,0.266,4.000,0.010,0.002,0.310,1.515,0.074400,0.279800,0.047200,0.420700,0.054400,0.134600,-0.003624,0.001262,0.000631,0.001530,-0.002499,-0.001024,0.608400,0.618700,0.128900,0.575300,0.359600,0.291700,0.179961,0.145699,0.034215,0.128987,0.109720,0.084206,0.0975,8.0000,0.3123,0.1649,3.3195,17.7477,2.3411,
0027217_session_3,rest_2_rest,0.020,0.067,0.000,0.006,-0.001,0.115,0.667,0.046400,0.066600,0.029600,0.077400,0.054200,0.084700,0.000535,-0.000438,0.000237,0.002792,0.001753,0.000030,0.141600,0.116200,0.077200,0.363900,0.282900,0.089700,0.043091,0.026480,0.023518,0.151790,0.115791,0.017799,0.0869,1.0000,0.2948,0.1277,0.4149,19.7721,2.1702,
0027217_session_1,rest_2_rest,0.024,0.141,2.000,0.007,-0.000,0.286,0.639,0.065900,0.168400,0.056500,0.175300,0.108400,0.134400,-0.000923,0.000707,-0.000097,-0.001130,-0.000185,-0.000790,0.202200,0.209200,0.094300,0.208600,0.302600,0.148300,0.052070,0.046786,0.021733,0.074383,0.059994,0.057600,0.1157,13.0000,0.3402,0.1900,5.3942,20.4302,2.8757,
0027218_session_2,rest_2_rest,0.142,1.453,125.000,0.013,0.003,2.047,2.364,0.394800,0.495300,0.328900,1.457900,0.459600,0.483300,-0.000884,-0.002485,-0.000115,-0.006742,-0.002122,-0.000245,0.400700,0.640700,0.223200,1.680900,0.601900,0.454400,0.142568,0.115566,0.047095,0.722381,0.093545,0.053514,0.2629,112.0000,0.5128,0.5929,46.4730,29.7864,7.8777,
0027218_session_3,rest_2_rest,0.034,0.321,12.000,0.008,-0.002,0.580,1.036,0.063600,0.343300,0.055400,0.386600,0.079100,0.127400,-0.000921,0.002726,0.000309,-0.000942,-0.000746,-0.001769,0.164400,0.553900,0.104400,0.403200,0.093900,0.349500,0.042299,0.147215,0.018013,0.078497,0.028611,0.105245,0.1365,40.0000,0.3694,0.2468,16.5975,23.9162,4.2384,
0027218_session_1,rest_2_rest,0.055,0.338,45.000,0.012,0.006,0.743,1.943,0.121300,0.426800,0.154300,0.378700,0.060300,0.115600,0.001245,-0.001395,0.003399,-0.003403,0.001595,0.000500,0.356900,0.362300,0.657300,0.608100,0.368300,0.159300,0.092470,0.076410,0.176019,0.146092,0.090705,0.049278,0.1673,64.0000,0.4090,0.3285,26.5560,27.5383,4.9367,
0027219_session_2,rest_2_rest,0.015,0.095,0.000,0.007,-0.003,0.260,1.576,0.046000,0.135000,0.064900,0.117100,0.087900,0.103400,-0.001963,0.003240,-0.000611,-0.003790,-0.002039,-0.002739,0.274900,0.508700,0.093600,0.579700,0.268300,0.398900,0.116777,0.149198,0.032219,0.207335,0.131722,0.142820,0.0642,9.0000,0.2533,0.1315,3.7344,16.5438,1.4136,
0027219_session_3,rest_2_rest,0.015,0.147,5.000,0.006,0.000,0.278,1.476,0.037800,0.113100,0.063000,0.165300,0.063500,0.083600,-0.000075,0.004282,-0.000782,-0.004294,-0.000205,-0.002769,0.136500,0.609300,0.171700,0.550300,0.072700,0.364500,0.050042,0.278942,0.061450,0.263918,0.025870,0.161821,0.0612,7.0000,0.2474,0.1229,2.9046,17.2768,1.4140,
0027219_session_1,rest_2_rest,0.023,0.125,1.000,0.007,-0.000,0.395,1.809,0.033200,0.179900,0.029100,0.138500,0.033200,0.093800,0.002885,0.005126,-0.001403,-0.002725,0.002275,-0.004065,0.430500,0.674800,0.213000,0.408800,0.333500,0.502600,0.166861,0.406949,0.091036,0.216592,0.130653,0.301457,0.0802,5.0000,0.2832,0.1410,2.0747,20.3032,2.0649,
0027220_session_2,rest_2_rest,0.035,0.138,3.000,0.006,-0.000,0.141,0.463,0.065400,0.119200,0.028900,0.099900,0.033000,0.151600,0.000427,-0.000985,0.000073,-0.001395,0.000085,-0.000339,0.120500,0.224000,0.061400,0.346200,0.033700,0.184400,0.056510,0.037003,0.024102,0.085598,0.015955,0.055927,0.0950,5.0000,0.3081,0.1524,2.0747,22.6565,2.7552,
0027220_session_3,rest_2_rest,0.039,0.093,0.000,0.004,-0.000,0.114,0.337,0.014400,0.036900,0.014400,0.103800,0.013600,0.092200,-0.000197,0.000063,-0.000205,-0.000902,-0.000521,-0.001327,0.040300,0.041200,0.047900,0.189300,0.083100,0.238800,0.012565,0.012131,0.012103,0.078499,0.027556,0.078305,0.0791,0.0000,0.2812,0.1141,0.0000,21.9235,2.4687,
0027220_session_1,rest_2_rest,0.026,0.091,0.000,0.005,-0.000,0.123,0.254,0.022500,0.046700,0.017900,0.080700,0.013200,0.121300,-0.000089,-0.000917,0.000044,-0.000241,0.000167,-0.000211,0.024200,0.124100,0.022600,0.144700,0.040300,0.086700,0.006694,0.059662,0.007926,0.055605,0.013422,0.028203,0.0723,0.0000,0.2688,0.1103,0.0000,22.3833,2.1659,
0027221_session_2,rest_2_rest,0.027,0.086,0.000,0.013,0.000,0.167,0.698,0.015200,0.104100,0.034400,0.084800,0.025800,0.037000,-0.001246,-0.001657,0.000204,-0.002588,0.000416,0.000167,0.168900,0.220900,0.085900,0.359300,0.071600,0.053200,0.076935,0.106202,0.023615,0.165537,0.028800,0.017964,0.0882,0.0000,0.2971,0.1225,0.0000,16.8933,1.7580,
0027221_session_3,rest_2_rest,0.028,0.332,2.000,0.008,-0.001,0.209,0.753,0.060100,0.203900,0.078700,0.413200,0.043500,0.123100,-0.000863,0.000081,-0.001075,-0.002656,-0.001111,0.000049,0.146400,0.179700,0.202500,0.482000,0.181500,0.121200,0.036837,0.031310,0.054015,0.162207,0.054070,0.023627,0.0875,2.0000,0.2959,0.1438,0.8299,18.5597,1.8846,
0027221_session_1,rest_2_rest,0.033,0.466,5.000,0.015,0.002,0.814,1.140,0.037700,0.273000,0.077500,0.472300,0.017400,0.102300,-0.001266,0.002508,-0.000556,-0.002749,-0.000837,-0.001304,0.169100,0.451400,0.150100,0.611200,0.188500,0.225000,0.078395,0.119131,0.040109,0.140825,0.057203,0.058151,0.1180,7.0000,0.3435,0.1764,2.9046,18.1444,2.6598,
0027222_session_2,rest_2_rest,0.016,0.099,0.000,0.005,0.001,0.111,0.911,0.035200,0.044900,0.037400,0.163700,0.054500,0.105700,-0.001553,0.003279,-0.000085,-0.000068,-0.001659,-0.002433,0.227500,0.414800,0.096100,0.137400,0.262300,0.349700,0.097082,0.219254,0.038539,0.041521,0.107595,0.169557,0.0549,1.0000,0.2344,0.0880,0.4149,17.4913,1.3873,
0027222_session_3,rest_2_rest,0.013,0.090,0.000,0.005,-0.002,0.104,1.368,0.057300,0.163200,0.027600,0.087200,0.047800,0.110900,-0.004610,0.000167,0.000614,0.000748,-0.001774,-0.001396,0.729300,0.189900,0.123800,0.138400,0.249600,0.228200,0.296265,0.052690,0.026524,0.044375,0.116609,0.069360,0.0634,4.0000,0.2518,0.1051,1.6598,18.5428,1.4700,
0027222_session_1,rest_2_rest,0.038,0.135,8.000,0.008,-0.001,0.119,1.369,0.071400,0.116800,0.042600,0.106200,0.070500,0.133300,-0.003287,0.002281,-0.000062,0.000600,-0.000294,-0.004144,0.524400,0.440300,0.142400,0.414200,0.152800,0.619800,0.201999,0.136765,0.047281,0.145831,0.037812,0.233405,0.1023,5.0000,0.3199,0.1561,2.0747,18.6441,2.8326,
0027284_session_1,rest_2_rest,0.033,0.210,22.000,0.014,-0.002,0.484,1.414,0.276400,0.343100,0.143400,0.348200,0.267600,0.373800,-0.000398,-0.002054,0.001021,0.001041,0.001236,0.000913,0.272400,0.717500,0.423800,0.435700,0.363700,0.328700,0.086097,0.222186,0.176356,0.094057,0.160913,0.069352,0.1529,70.0000,0.3910,0.3004,23.2558,23.8640,3.7113,
0027285_session_1,rest_2_rest,0.024,0.160,2.000,0.009,-0.002,0.423,0.841,0.155300,0.243700,0.234700,0.170100,0.039300,0.075200,0.000936,-0.000867,0.000123,0.000290,0.000885,-0.000651,0.227400,0.347000,0.202300,0.231900,0.161900,0.164200,0.063925,0.054843,0.033022,0.065776,0.052140,0.052398,0.0876,15.0000,0.2960,0.1585,4.9834,20.6501,2.2999,
0027286_session_1,rest_2_rest,0.026,0.219,8.000,0.021,-0.006,0.794,2.757,0.177500,0.271200,0.256400,0.201800,0.181500,0.089000,0.003519,-0.003693,0.004161,0.001266,0.001647,-0.001867,0.708800,0.980800,0.929000,0.485600,0.324600,0.380800,0.298121,0.497162,0.418033,0.243823,0.162479,0.167974,0.1261,51.0000,0.3551,0.2854,16.9435,22.8407,2.1523,
0027287_session_1,rest_2_rest,0.018,0.112,2.000,0.007,0.001,0.211,1.158,0.055500,0.071500,0.079900,0.214500,0.067000,0.096300,0.002208,0.000219,0.001657,0.000499,0.001988,-0.001258,0.417100,0.136100,0.363700,0.246100,0.383900,0.244500,0.189049,0.030608,0.152692,0.046461,0.138603,0.078487,0.0975,18.0000,0.3123,0.1729,5.9801,20.7814,2.5708,
0027288_session_1,rest_2_rest,0.066,0.220,73.000,0.006,0.001,0.337,0.622,0.079700,0.079600,0.061500,0.257500,0.038300,0.216700,-0.000056,0.000404,0.000055,-0.000926,0.000227,-0.000469,0.053200,0.152500,0.047300,0.382400,0.071600,0.183100,0.009637,0.053833,0.013520,0.133958,0.014541,0.044119,0.1401,44.0000,0.3743,0.2212,14.6179,24.5553,4.7530,
0027289_session_1,rest_2_rest,0.018,0.089,0.000,0.004,0.000,0.135,0.528,0.024800,0.039100,0.026400,0.095300,0.033300,0.081400,-0.000715,0.000895,-0.000117,-0.000559,-0.000452,-0.001253,0.156200,0.182300,0.051800,0.239200,0.097400,0.249500,0.079292,0.101314,0.022793,0.097810,0.050434,0.109726,0.0519,0.0000,0.2278,0.0892,0.0000,18.6432,1.4681,
0027290_session_1,rest_2_rest,0.017,0.119,1.000,0.007,-0.003,0.197,2.081,0.030200,0.101400,0.062800,0.157700,0.096500,0.172500,0.000628,-0.002828,0.004518,-0.002199,0.004884,-0.000857,0.184400,0.718500,0.923900,0.492700,0.984600,0.215100,0.024667,0.201977,0.361178,0.238364,0.393507,0.098984,0.0850,12.0000,0.2915,0.1495,3.9867,20.0111,2.1863,
0027291_session_1,rest_2_rest,0.049,0.683,24.000,0.016,-0.005,0.808,3.294,0.090900,0.370600,0.211100,0.764300,0.168000,0.146400,-0.001480,0.000172,-0.004769,0.007858,-0.003214,0.000313,0.415500,0.388800,0.987000,2.003600,0.622900,0.267400,0.126267,0.149648,0.341849,0.811150,0.248957,0.083059,0.1592,50.0000,0.3990,0.3131,16.6113,25.0283,3.3676,
0027292_session_1,rest_2_rest,0.025,0.444,4.000,0.017,-0.006,1.882,3.496,0.114900,0.998100,0.231700,0.579600,0.193400,0.619800,-0.000911,-0.003286,0.003493,-0.001330,0.002239,-0.003779,0.294500,1.496200,0.892900,0.779600,0.613100,0.956900,0.146477,0.168777,0.209475,0.078547,0.092301,0.109847,0.1187,13.0000,0.3445,0.2457,4.3189,18.2178,2.3372,
0027293_session_1,rest_2_rest,0.029,0.133,1.000,0.009,-0.000,0.514,0.680,0.070300,0.333000,0.020800,0.168300,0.074100,0.098200,-0.000257,0.000524,-0.000062,-0.000451,0.000221,-0.001369,0.077400,0.387000,0.031300,0.171900,0.073100,0.284400,0.023980,0.048195,0.008047,0.062970,0.018623,0.088982,0.1148,10.0000,0.3388,0.1751,3.3223,19.4955,3.0222,
0027294_session_1,rest_2_rest,0.027,0.117,3.000,0.006,-0.001,0.155,1.211,0.042100,0.065600,0.047000,0.147400,0.095500,0.093200,0.002558,0.001451,0.001849,-0.001503,0.002064,-0.001526,0.466400,0.256000,0.329300,0.356600,0.366000,0.266300,0.196626,0.134464,0.143196,0.131909,0.131404,0.122519,0.1018,6.0000,0.3191,0.1569,1.9934,22.9817,2.9505,
0027295_session_1,rest_2_rest,0.039,0.173,13.000,0.006,-0.001,0.250,1.222,0.076400,0.071100,0.067200,0.322700,0.086600,0.178400,-0.000832,0.001940,-0.001037,-0.000994,-0.000177,-0.002654,0.168700,0.436000,0.203700,0.414500,0.075800,0.558500,0.076580,0.210374,0.067790,0.161964,0.029682,0.168965,0.1163,23.0000,0.3410,0.1915,7.6412,21.9281,3.7881,
0027296_session_1,rest_2_rest,0.034,0.175,12.000,0.012,-0.009,0.452,4.365,0.073700,0.234100,0.081400,0.234800,0.076900,0.052500,0.002914,-0.009044,0.001211,0.004213,0.003166,0.000711,0.677500,1.972200,0.331000,0.961300,0.654600,0.231800,0.243111,0.681667,0.073365,0.283200,0.264859,0.079427,0.1220,45.0000,0.3493,0.2194,14.9502,17.9742,2.9801,
0027297_session_1,rest_2_rest,0.021,0.295,8.000,0.008,0.000,0.421,0.586,0.070200,0.147800,0.075200,0.486700,0.030400,0.274900,0.000328,-0.000838,0.000354,-0.000513,0.000752,0.000326,0.113900,0.179000,0.107700,0.428300,0.126300,0.168400,0.054954,0.043524,0.040379,0.050168,0.066598,0.036413,0.1283,44.0000,0.3582,0.2354,14.6179,18.8308,3.3195,
0027298_session_1,rest_2_rest,0.037,0.199,9.000,0.007,0.000,0.195,0.799,0.029700,0.101200,0.063700,0.227300,0.074800,0.105400,0.000487,-0.001283,0.000959,-0.000468,0.000067,-0.000480,0.115300,0.287700,0.283400,0.447200,0.121600,0.106200,0.024012,0.036458,0.043092,0.093993,0.027900,0.033887,0.1267,38.0000,0.3559,0.2101,12.6246,19.7596,3.7492,
0027299_session_1,rest_2_rest,0.023,0.100,0.000,0.004,-0.001,0.177,0.537,0.033600,0.091600,0.025700,0.092900,0.059000,0.145500,-0.000014,-0.000489,-0.000451,0.000184,-0.000330,0.000115,0.041700,0.197100,0.124100,0.192000,0.134000,0.171600,0.017244,0.049705,0.067734,0.077313,0.060531,0.051025,0.0899,1.0000,0.2998,0.1314,0.3322,18.3906,2.7316,
0027300_session_1,rest_2_rest,0.030,0.086,0.000,0.006,0.001,0.142,0.666,0.027300,0.043300,0.030300,0.175600,0.042300,0.092100,-0.000010,-0.001139,0.000290,0.001828,0.000537,-0.000266,0.055900,0.243600,0.099800,0.293900,0.146100,0.075100,0.014268,0.042309,0.020860,0.083884,0.049947,0.019887,0.1033,10.0000,0.3215,0.1612,3.3223,18.8833,2.8699,
0027301_session_1,rest_2_rest,0.021,0.104,2.000,0.007,-0.001,0.560,0.911,0.071900,0.466000,0.055700,0.165200,0.147900,0.116100,-0.000839,0.000431,-0.000457,0.000192,0.001446,-0.001415,0.232900,0.493200,0.121500,0.226000,0.351900,0.265000,0.073538,0.069502,0.047586,0.066232,0.189609,0.109208,0.0964,16.0000,0.3105,0.1679,5.3156,21.6395,2.4136,
0027302_session_1,rest_2_rest,0.086,0.244,119.000,0.014,0.001,0.458,0.927,0.040200,0.132800,0.060500,0.356900,0.066100,0.104100,-0.000196,0.000992,-0.000054,-0.002157,-0.000433,-0.000890,0.060400,0.258000,0.052800,0.522600,0.144900,0.209600,0.019760,0.136374,0.012927,0.265015,0.055726,0.098334,0.2075,153.0000,0.4555,0.3339,50.8306,25.6232,6.3381,
0027303_session_1,rest_2_rest,0.023,0.067,0.000,0.005,-0.000,0.106,0.427,0.024800,0.058900,0.031800,0.092000,0.041300,0.093800,-0.000245,0.000005,-0.000601,-0.000798,-0.000953,-0.000308,0.055200,0.076900,0.107900,0.229300,0.181800,0.088200,0.014020,0.024728,0.044665,0.087756,0.089033,0.017018,0.0734,1.0000,0.2709,0.1091,0.3322,17.0058,2.1120,
0027304_session_1,rest_2_rest,0.080,0.248,101.000,0.015,0.000,0.394,0.724,0.039600,0.113300,0.072800,0.409100,0.043200,0.114200,-0.000144,0.000440,-0.000243,-0.000414,0.000273,-0.001011,0.080400,0.182000,0.170100,0.410500,0.070400,0.175300,0.020910,0.050094,0.042099,0.128841,0.023737,0.068509,0.2486,196.0000,0.4986,0.3762,65.1163,32.5465,8.3168,
0027305_session_1,rest_2_rest,0.032,0.248,19.000,0.016,0.001,0.711,2.232,0.170300,0.493300,0.263600,0.557500,0.267400,0.135900,0.001681,0.007037,0.002568,0.002471,0.004703,-0.002905,0.436200,1.102800,0.557000,0.604000,1.055300,0.607000,0.190138,0.430304,0.261880,0.202691,0.375352,0.189717,0.1544,58.0000,0.3929,0.3248,19.2691,21.8244,3.3580,
0026101_Exclude_session_1,rest_2_rest,0.017,0.122,2.000,0.007,0.001,0.276,0.818,0.103400,0.151400,0.065500,0.156500,0.118200,0.257500,-0.000530,-0.004130,0.000529,-0.000170,0.000887,0.000275,0.110700,0.480300,0.157300,0.131500,0.143300,0.164700,0.037966,0.220018,0.049128,0.044321,0.066105,0.033359,0.0919,10.0000,0.3031,0.1748,5.4054,20.5312,2.4596,
0026117_Exclude_session_1,rest_2_rest,0.022,0.099,0.000,0.007,0.000,0.162,0.345,0.059400,0.049600,0.081200,0.132800,0.055400,0.083100,-0.000099,0.000913,-0.000984,-0.001264,-0.000199,-0.001379,0.045700,0.123800,0.121200,0.210400,0.089800,0.166700,0.019373,0.032883,0.036797,0.051447,0.019505,0.051704,0.0898,5.0000,0.2997,0.1546,2.7027,22.6795,2.1776,
0027245_session_1,rest_2_rest,0.056,0.186,33.000,0.015,-0.000,0.202,0.856,0.059400,0.100900,0.060500,0.242500,0.097700,0.211300,0.000411,-0.001333,-0.000242,-0.001926,0.000006,0.000215,0.116400,0.350400,0.122100,0.447700,0.130000,0.171500,0.034199,0.125528,0.028829,0.233700,0.026749,0.062325,0.1948,182.0000,0.4414,0.2883,52.9070,13.1263,5.5116,
0027237_session_1,rest_2_rest,0.025,0.138,1.000,0.007,0.001,0.318,0.547,0.029400,0.119300,0.023300,0.095000,0.041100,0.275000,-0.000533,0.000585,-0.000303,0.000059,-0.000587,0.000006,0.113100,0.226800,0.068000,0.133500,0.147100,0.141800,0.038767,0.073331,0.029092,0.043817,0.032430,0.048282,0.1277,35.0000,0.3574,0.2033,10.1744,13.1798,4.5970,
0027231_session_1,rest_2_rest,0.069,0.389,78.000,0.017,0.004,0.751,2.416,0.147300,0.469800,0.256600,0.439900,0.139900,0.296200,0.000056,-0.003128,0.000958,0.003773,0.000808,0.000445,0.269000,1.386400,0.401300,1.026400,0.371700,0.396100,0.063467,0.312488,0.076822,0.275268,0.077391,0.189496,0.2383,172.0000,0.4882,0.4435,50.0000,16.1575,6.6958,
0027226_session_1,rest_2_rest,0.015,0.048,0.000,0.007,-0.000,0.098,0.325,0.028300,0.077400,0.025000,0.060400,0.036300,0.084000,0.000213,-0.000203,-0.000102,-0.000031,0.000298,-0.000066,0.062000,0.135400,0.038000,0.088100,0.092900,0.059000,0.017295,0.027783,0.009229,0.037011,0.018789,0.017799,0.0779,0.0000,0.2791,0.1139,0.0000,13.6952,1.8526,
0027224_session_1,rest_2_rest,0.052,0.555,31.000,0.029,0.000,2.979,4.312,0.621900,1.641600,0.553200,0.709000,0.274300,0.493500,-0.000818,0.001992,-0.000082,-0.001136,-0.000308,-0.000989,0.536600,2.452300,0.757600,0.895400,0.259700,0.751500,0.124321,0.387084,0.101743,0.202442,0.104880,0.118597,0.2611,158.0000,0.5110,0.5559,45.9302,18.0085,5.7799,
0027225_session_1,rest_2_rest,0.098,0.822,133.000,0.029,-0.002,1.329,1.808,0.148000,1.071700,0.159300,0.390900,0.145300,0.952200,0.000794,-0.001358,0.000713,-0.001618,0.000365,0.001015,0.184300,0.894000,0.271200,0.460100,0.156800,0.944400,0.061544,0.110225,0.057209,0.107727,0.044182,0.106399,0.4160,291.0000,0.6450,0.6670,84.5930,20.5747,11.4033,
0027235_session_2,rest_2_rest,0.035,0.196,13.000,0.010,-0.001,0.478,0.858,0.028600,0.174300,0.057800,0.213800,0.063900,0.282200,-0.000135,-0.000126,0.000045,0.000567,-0.000389,0.000163,0.051700,0.305200,0.089700,0.348000,0.149200,0.211800,0.011183,0.054535,0.020457,0.078872,0.042555,0.044055,0.1454,72.0000,0.3814,0.2627,20.9302,13.7804,4.4238,
0027235_session_1,rest_2_rest,0.044,0.269,27.000,0.012,-0.000,0.620,0.830,0.027100,0.245500,0.052100,0.310400,0.059400,0.353700,-0.000044,-0.000437,0.000418,0.000754,-0.000028,-0.000170,0.035400,0.260600,0.087600,0.373100,0.072800,0.216800,0.008968,0.062191,0.033963,0.084098,0.019553,0.038257,0.1789,107.0000,0.4230,0.3156,31.1047,15.7136,5.0866,
0027233_session_1,rest_2_rest,0.061,0.323,50.000,0.009,-0.001,0.510,1.258,0.069700,0.137300,0.036800,0.295100,0.116900,0.330200,0.000579,0.000737,0.000235,0.002832,0.000604,-0.002665,0.163100,0.425500,0.114200,0.702000,0.170600,0.623200,0.060575,0.089664,0.042520,0.174388,0.057557,0.242271,0.1461,45.0000,0.3822,0.2262,13.0814,17.1266,4.6234,
0027255_session_1,rest_2_rest,0.062,0.340,61.000,0.008,0.000,0.276,0.542,0.054400,0.119300,0.073800,0.248800,0.057400,0.558600,0.000070,0.000169,-0.000118,-0.000153,-0.000013,-0.000612,0.037500,0.188900,0.099000,0.289700,0.045500,0.456400,0.012016,0.044262,0.028866,0.083257,0.011412,0.089097,0.1500,60.0000,0.3873,0.2391,17.4419,15.4277,5.5551,
0027252_session_1,rest_2_rest,0.031,0.098,0.000,0.008,0.001,0.229,1.055,0.037900,0.135200,0.050900,0.073900,0.045600,0.180900,0.000797,0.001100,0.000905,-0.000692,0.000933,-0.001569,0.218300,0.383900,0.205100,0.224000,0.243000,0.336700,0.119249,0.147164,0.103541,0.088294,0.114645,0.111770,0.1441,84.0000,0.3795,0.2359,24.4186,13.7663,4.0107,
0027241_session_2,rest_2_rest,0.080,0.383,99.000,0.017,-0.002,0.723,1.219,0.193500,0.288000,0.114600,0.507200,0.474500,0.332000,-0.000337,-0.000239,0.000086,0.001267,-0.000300,-0.000481,0.279900,0.318400,0.108300,0.535400,0.686600,0.392900,0.065022,0.059002,0.033292,0.114381,0.055751,0.080235,0.3089,253.0000,0.5558,0.5398,73.5465,17.5956,8.0862,
0027241_session_1,rest_2_rest,0.065,0.279,65.000,0.008,-0.001,0.412,0.964,0.035200,0.103400,0.089400,0.255600,0.048400,0.360600,-0.000105,-0.001000,0.000448,0.002896,-0.000209,-0.000482,0.048300,0.250200,0.242600,0.663300,0.075400,0.237400,0.015518,0.062831,0.042787,0.177819,0.021348,0.093176,0.2516,237.0000,0.5016,0.3640,68.8953,17.4091,8.9424,
0027229_session_1,rest_2_rest,0.036,0.146,9.000,0.007,-0.000,0.176,0.284,0.019200,0.070800,0.027200,0.061500,0.032600,0.155600,-0.000102,-0.000075,-0.000083,-0.000309,-0.000332,-0.000737,0.039300,0.081800,0.033300,0.155800,0.081800,0.207600,0.017297,0.026130,0.012022,0.052185,0.026117,0.059693,0.1264,3.0000,0.3556,0.1730,0.8721,13.2322,3.8780,
0027240_session_2,rest_2_rest,0.028,0.410,5.000,0.010,-0.001,0.776,1.338,0.028100,0.227900,0.040800,0.410400,0.052000,0.154600,-0.000419,-0.000459,-0.000408,-0.000064,-0.000546,0.000355,0.109500,0.473900,0.169700,0.577500,0.137000,0.163100,0.021545,0.056573,0.030566,0.053924,0.026245,0.038000,0.1254,25.0000,0.3541,0.2027,7.2674,12.1809,3.6116,
0027240_session_1,rest_2_rest,0.033,0.413,10.000,0.017,0.001,1.467,2.140,0.072100,0.704200,0.104500,0.386200,0.077800,0.352800,0.000183,0.000165,0.000284,-0.000892,-0.000028,-0.000136,0.122500,0.876500,0.154000,0.803500,0.175100,0.299300,0.018413,0.107347,0.043851,0.134306,0.051020,0.059226,0.2006,150.0000,0.4479,0.3502,43.6047,14.4058,5.2307,
